pl_name,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_orbeccen,pl_eqt,st_spectype,st_teff,st_rad,st_mass
TOI-5704 b,1,1,1,Transit,2023,3.771116,,3.227,0.288,,,,949,,4590.0,0.76,0.73
TOI-5713 b,1,1,1,Transit,2024,10.441989,0.06008,1.77,0.158,,,0.24,347,M3.5+/-0.5,3225.0,0.3,0.27
TOI-5720 b,1,1,1,Transit,2024,1.4344555,0.018288,1.09,0.097,4.3,0.01353,,708,M3.5 +/- 1.0,3325.0,0.38,0.38
TOI-5726.01,1,1,1,Transit,2024,5.49112522,0.062186,2.554,0.228,,,,,,5874.0,1.11,1.06
TOI-5799 b,1,1,1,Transit,2024,4.1646632,0.034901,1.858,0.166,,,,,,3521.0,0.34,0.33
TOI-5803 b,1,1,1,Transit,2023,5.38305,,3.273,0.292,,,,679,,5134.0,0.76,0.87
TOI-6002 b,1,1,1,Transit,2024,10.904821,0.05722,1.65,0.147,,,0.15,321,M3.5+/-0.5,3229.0,0.24,0.21
TOI-6008 b,1,1,1,Transit,2024,0.8574347,0.010777,1.03,0.092,4.0,0.01259,,707,M5.0,3075.0,0.24,0.23
TOI-6029 b,1,1,1,Transit,2024,5.7987,,14.392,1.284,519.64945,1.635,0.091,,,6223.0,2.34,1.55
TOI-6034 b,1,2,1,Transit,2024,2.576184,0.02949,11.92,1.063,254.0,0.798,0.04,714,,3635.0,0.49,0.51
TOI-6054.01,1,1,2,Transit,2024,7.49299142,0.078513,2.642,0.236,,,,,,6112.0,1.61,1.15
TOI-6054.02,1,1,2,Transit,2024,12.57499803,0.110878,2.864,0.256,,,,,,6112.0,1.61,1.15
TOI-6086 b,1,1,1,Transit,2024,1.3888725,0.01541,1.18,0.105,,,,634,M3.0,3200.0,0.26,0.25
TOI-615 b,1,1,1,Transit,2023,4.6615983,0.0678,18.977,1.693,138.25536,0.435,0.39,1666,F2 V,6850.0,1.73,1.45
TOI-620 b,1,1,1,Transit,2022,5.0988179,0.04825,3.76,0.335,,,0.22,604,M2.5 V,3708.0,0.55,0.58
TOI-622 b,1,1,1,Transit,2023,6.402513,0.0708,9.236,0.824,96.30201,0.303,0.42,1388,F6 V,6400.0,1.42,1.31
TOI-6255 b,1,1,1,Transit,2024,0.23818244,,1.079,0.096,1.44,0.00453,0.0,,,3421.0,0.37,0.35
TOI-628 b,1,1,1,Transit,2021,3.4095675,0.0486,11.882,1.06,2011.8639,6.33,0.072,1586,,6250.0,1.34,1.31
TOI-6383 A b,1,2,1,Transit,2024,1.79058695,0.02292,11.29,1.008,331.0,1.04,0.05,745,M3,3444.0,0.46,0.46
TOI-640 b,1,1,1,Transit,2021,5.0037775,0.06608,19.851,1.771,279.6904,0.88,0.05,1749,,6460.0,2.08,1.54
TOI-654.01,1,1,1,Transit,2024,1.5275657,0.02102,2.371,0.211,,,,749,,3433.0,0.43,0.53
TOI-663 b,1,1,3,Transit,2024,2.598902,0.0295,2.27,0.203,4.45,0.014,,674,M1 V,3681.0,0.51,0.51
TOI-663 c,1,1,3,Transit,2024,4.6955507,0.0437,2.26,0.202,3.65,0.01148,,553,M1 V,3681.0,0.51,0.51
TOI-663 d,1,1,3,Transit,2024,7.1027268,0.0576,1.92,0.171,5.2,0.01636,,482,M1 V,3681.0,0.51,0.51
TOI-6651 b,1,1,1,Transit,2024,5.056973,0.0633,5.09,0.454,61.0,0.19193,0.091,1493,,5940.0,1.72,1.32
TOI-669 b,1,1,1,Transit,2023,3.945152,0.048,2.586,0.231,10.0,0.03146,0.0,1125,,5597.0,0.99,0.92
TOI-672 b,1,1,1,Transit,2023,3.633575,,5.26,0.469,,,,676,,3765.0,0.54,0.54
TOI-674 b,1,1,1,Transit,2021,1.977143,0.025,5.25,0.468,23.6,0.07425,0.0,635,M2 V,3514.0,0.42,0.42
TOI-677 b,1,1,1,Transit,2020,11.2366,0.1038,13.115,1.17,392.83788,1.236,0.435,1252,F8,6295.0,1.28,1.18
TOI-700 b,1,1,4,Transit,2020,9.977219,0.0677,0.914,0.082,,,0.075,,M2.5 V,3459.0,0.42,0.41
TOI-700 c,1,1,4,Transit,2020,16.051137,0.0929,2.6,0.232,,,0.068,,M2.5 V,3459.0,0.42,0.41
TOI-700 d,1,1,4,Transit,2020,37.42396,0.1633,1.073,0.096,,,0.042,,M2.5 V,3459.0,0.42,0.41
TOI-700 e,1,1,4,Transit,2023,27.80978,0.134,0.953,0.085,,,0.059,,M2.5 V,3459.0,0.42,0.41
TOI-712 b,1,1,3,Transit,2022,9.531361,0.07928,2.049,0.183,,,0.54,650,K4.5 V,4622.0,0.67,0.73
TOI-712 c,1,1,3,Transit,2022,51.69906,0.2447,2.701,0.241,,,0.089,370,K4.5 V,4622.0,0.67,0.73
TOI-712 d,1,1,3,Transit,2022,84.8396,0.3405,2.474,0.221,,,0.073,314,K4.5 V,4622.0,0.67,0.73
TOI-715 b,1,1,1,Transit,2023,19.288004,0.083,1.55,0.138,,,,234,M4,3075.0,0.24,0.23
TOI-733 b,1,1,1,Transit,2023,4.884765,0.0618,1.992,0.178,5.72,0.018,0.046,1056,G,5585.0,0.95,0.96
TOI-757 b,1,1,1,Transit,2024,17.46819,0.122,2.5,0.223,10.5,0.03304,0.39,641,K0 V,5278.0,0.78,0.8
TOI-762 A b,1,2,1,Transit,2024,3.4716826,0.03418,8.339,0.744,79.77493,0.251,0.083,555,,3266.0,0.42,0.44
TOI-763 b,1,1,2,Transit,2020,5.6057,0.06,2.28,0.203,9.79,0.0308,0.04,1038,G,5450.0,0.9,0.92
TOI-763 c,1,1,2,Transit,2020,12.2737,0.1011,2.63,0.235,9.32,0.02932,0.04,800,G,5450.0,0.9,0.92
TOI-771 b,1,1,1,Transit,2024,2.326021,0.0207,1.422,0.127,,,,527,,3201.0,0.24,0.22
TOI-776 b,1,1,2,Transit,2020,8.24662,0.0653,1.798,0.16,5.0,0.01573,0.052,520,,3725.0,0.55,0.54
TOI-776 c,1,1,2,Transit,2020,15.665323,0.1001,2.047,0.183,6.9,0.02171,0.089,420,,3725.0,0.55,0.54
TOI-778 b,1,1,1,Transit,2023,4.633611,0.06,15.4,1.37,878.0,2.8,0.21,1561,F3 V,6643.0,1.71,1.4
TOI-782 b,1,1,1,Transit,2024,8.0240015,0.0578,2.734,0.244,19.1,0.0601,0.19,435,,3370.0,0.41,0.4
TOI-784 b,1,1,1,Transit,2023,2.7970365,0.038,1.93,0.172,9.67,0.03043,0.0,,G,5558.0,0.91,0.91
TOI-813 b,1,1,1,Transit,2020,83.8911,0.423,6.71,0.599,,,0.0,610,G0 IV,5907.0,1.94,1.32
TOI-815 b,1,2,2,Transit,2024,11.197259,0.0903,2.94,0.262,7.6,0.02391,0.2,686,K3 V,4869.0,0.77,0.78
TOI-815 c,1,2,2,Transit,2024,34.976145,0.193,2.62,0.234,23.5,0.07394,0.22,469,K3 V,4869.0,0.77,0.78
TOI-824 b,1,1,1,Transit,2020,1.392978,0.02177,2.926,0.261,18.467,0.0581,,1253,K4 V,4600.0,0.69,0.71
TOI-833 b,1,1,1,Transit,2022,1.0418777,0.0171,1.27,0.113,,,,1118,,3920.0,0.6,0.61
TOI-836 b,1,1,2,Transit,2023,3.81673,0.0422,1.704,0.152,4.53,0.01425,0.053,871,K V,4552.0,0.67,0.68
TOI-836 c,1,1,2,Transit,2023,8.59545,0.075,2.587,0.231,9.6,0.0302,0.078,665,K V,4552.0,0.67,0.68
TOI-837 b,1,1,1,Transit,2020,8.3249113,0.0888,9.169,0.818,120.45697,0.379,,995,F9/G0,5995.0,1.05,1.14
TOI-849 b,1,1,1,Transit,2020,0.765548,0.0155,3.64,0.325,41.8,0.13152,0.0,,,5257.0,0.97,0.97
TOI-858 B b,1,2,1,Transit,2023,3.2797178,0.04435,14.067,1.255,349.61125,1.1,0.15,1529,G0,5842.0,1.31,1.08
TOI-871 b,1,1,1,Transit,2024,14.362565,0.1054,1.664,0.148,,,,621,,4929.0,0.72,0.76
TOI-880.02,1,1,1,Transit,2024,2.5735943,0.034191,2.778,0.248,,,,1163,,4935.0,0.82,0.81
TOI-892 b,1,1,1,Transit,2020,10.62656,0.092,11.994,1.07,301.9385,0.95,0.125,1397,F,6261.0,1.39,1.28
TOI-904 b,1,1,2,Transit,2023,10.8772,0.056,2.426,0.216,,,,429,,3770.2,0.53,0.56
TOI-904 c,1,1,2,Transit,2023,83.9997,0.312,2.167,0.193,,,,217,,3770.2,0.53,0.56
TOI-905 b,1,1,1,Transit,2020,3.739494,0.04666,13.126,1.171,211.99261,0.667,0.024,1192,,5570.0,0.92,0.97
TOI-907.01,1,1,1,Transit,2024,4.5849129,0.055225,9.616,0.857,,,,1847,,6272.0,2.06,1.07
TOI-908 b,1,1,1,Transit,2023,3.183792,0.041657,3.186,0.284,16.137,0.05077,0.132,1317,G V,5626.0,1.03,0.95
TOI-913 b,1,1,1,Transit,2023,11.098644,,2.453,0.219,,,,712,,4969.0,0.73,0.82
TOI-942 b,1,3,2,Transit,2020,4.32421,0.04866,3.89,0.347,,,0.34,,,,0.89,0.82
TOI-942 c,1,3,2,Transit,2020,10.156272,0.08598,4.67,0.417,,,0.32,,,,0.89,0.82
TOI-954 b,1,1,1,Transit,2020,3.6849729,0.04963,9.55,0.852,55.30242,0.174,0.14,1526,,5710.0,1.89,1.2
TOI-969 b,1,1,2,Transit,2022,1.8237305,0.02636,2.765,0.247,9.1,0.02863,,941,K V,4435.0,0.67,0.73
TOI-969 c,1,1,2,Radial Velocity,2022,1700.0,2.52,,,,,0.628,96,K V,4435.0,0.67,0.73
TRAPPIST-1 b,1,1,7,Transit,2016,1.510826,0.01154,1.116,0.1,1.374,0.00432,,,,2566.0,0.12,0.09
TRAPPIST-1 c,1,1,7,Transit,2016,2.421937,0.0158,1.097,0.098,1.308,0.00412,,,,2566.0,0.12,0.09
TRAPPIST-1 d,1,1,7,Transit,2016,4.049219,0.02227,0.788,0.07,0.388,0.00122,,,,2566.0,0.12,0.09
TRAPPIST-1 e,1,1,7,Transit,2017,6.101013,0.02925,0.92,0.082,0.692,0.00218,,,,2566.0,0.12,0.09
TRAPPIST-1 f,1,1,7,Transit,2017,9.20754,0.03849,1.045,0.093,1.039,0.00327,,,,2566.0,0.12,0.09
TRAPPIST-1 g,1,1,7,Transit,2017,12.352446,0.04683,1.129,0.101,1.321,0.00416,,,,2566.0,0.12,0.09
TRAPPIST-1 h,1,1,7,Transit,2017,18.772866,0.06189,0.755,0.067,0.326,0.00103,,,,2566.0,0.12,0.09
TYC 0434-04538-1 b,1,1,1,Radial Velocity,2021,193.2,0.66,,,,,0.08,,,4679.0,9.99,1.04
TYC 1422-614-1 b,1,1,2,Radial Velocity,2014,198.4,0.69,,,,,0.06,,,4806.0,6.85,1.15
TYC 1422-614-1 c,1,1,2,Radial Velocity,2014,559.3,1.37,,,,,0.048,,,4806.0,6.85,1.15
TYC 2187-512-1 b,1,1,1,Radial Velocity,2022,691.9,1.22,,,,,0.05,,M1.0 V,3734.0,0.49,0.5
TYC 3318-01333-1 b,1,1,1,Radial Velocity,2018,562.0,1.414,,,,,0.098,,,4776.0,5.9,1.19
TYC 3667-1280-1 b,1,1,1,Radial Velocity,2016,26.468,0.21,,,,,0.036,1350,,5130.0,6.26,1.87
TYC 4282-00605-1 b,1,1,1,Radial Velocity,2017,101.54,0.422,,,,,0.28,,,4300.0,16.21,0.97
TYC 8998-760-1 b,1,1,2,Imaging,2020,,162.0,,,4449.62,14.0,,,K3 IV,4573.0,,1.0
TYC 8998-760-1 c,1,1,2,Imaging,2020,,320.0,12.33,1.1,1906.98,6.0,,1240,,,,1.0
Teegarden's Star b,1,1,3,Radial Velocity,2019,4.90634,0.0259,,,,,0.03,277,,3034.0,0.12,0.1
Teegarden's Star c,1,1,3,Radial Velocity,2019,11.416,0.0455,,,,,0.04,209,,3034.0,0.12,0.1
Teegarden's Star d,1,1,3,Radial Velocity,2024,26.13,0.0791,,,,,0.07,159,,3034.0,0.12,0.1
TrES-1 b,1,2,1,Transit,2004,3.03007,,12.666,1.13,266.9772,0.84,0.0,,,5230.0,0.85,1.04
TrES-2 b,1,2,1,Transit,2006,2.47063,,15.244,1.36,473.5667,1.49,0.0,,,5850.0,1.12,1.36
TrES-3 b,1,1,1,Transit,2007,1.30618581,0.02282,14.975,1.336,607.03,1.91,0.0,,,5650.0,0.83,0.93
TrES-4 b,1,2,1,Transit,2007,3.55395,,18.046,1.61,247.9074,0.78,0.0,,,6200.0,1.66,1.08
TrES-5 b,1,1,1,Transit,2011,1.48224686,0.02459,13.384,1.194,568.9157,1.79,,1480,,5171.0,0.87,0.9
UCAC3 113-933 b,1,1,1,Imaging,2024,,6100.0,,,6674.39655,21.0,,,M0,,,0.61
UCAC4 328-061594 b,1,1,1,Imaging,2024,,19000.0,,,6674.39655,21.0,,,DC,,,1.19
UKIRT-2017-BLG-001L b,1,1,1,Microlensing,2018,,4.18,,,407.0,1.28,,,,,,0.81
USco CTIO 108 b,1,1,1,Imaging,2008,,670.0,,,4449.62,14.0,,,M7,2700.0,,0.06
USco1556 b,1,1,1,Imaging,2019,,3500.0,,,4767.45,15.0,,2240,M3.0 V,3410.0,,0.33
USco1621 b,1,1,1,Imaging,2019,,2880.0,,,5085.28,16.0,,2270,M2.5 V,3460.0,,0.36
UZ For b,1,2,2,Eclipse Timing Variations,2011,5840.0,5.9,,,2002.2,6.3,0.04,,,,,0.7
UZ For c,1,2,2,Eclipse Timing Variations,2011,1916.25,2.8,,,2447.2,7.7,0.05,,,,,0.7
V0391 Peg b,1,1,1,Pulsation Timing Variations,2007,1170.0,1.7,,,,,0.0,,,29300.0,0.23,0.5
V1298 Tau b,1,3,4,Transit,2019,24.1396,0.1688,10.27,0.916,,,0.29,677,,,1.34,1.1
V1298 Tau c,1,3,4,Transit,2019,8.24958,0.0825,5.59,0.499,,,0.43,968,,,1.34,1.1
V1298 Tau d,1,3,4,Transit,2019,12.4032,0.1083,6.41,0.572,,,0.21,845,,,1.34,1.1
V1298 Tau e,1,3,4,Transit,2019,53.5,,9.976,0.89,321.00669,1.01,,,,4941.0,1.43,1.26
V830 Tau b,1,1,1,Radial Velocity,2016,4.927,0.057,,,222.481,0.7,,,,4250.0,2.0,1.0
VHS J125601.92-125723.9 b,1,2,1,Imaging,2015,5800000.0,350.0,13.675,1.22,5085.25451,16.0,0.68,1194,,,,
WASP-1 b,1,2,1,Transit,2007,2.5199454,0.03889,16.623,1.483,271.415,0.854,0.0,,,,1.47,1.24
WASP-10 b,1,1,1,Transit,2008,3.0927616,0.03781,12.106,1.08,1001.12,3.15,,1370,,4675.0,0.7,0.75
WASP-100 b,1,2,1,Transit,2014,2.84938,,14.908,1.33,400.4658,1.26,0.0,,,6900.0,1.57,0.77
WASP-101 b,1,1,1,Transit,2014,3.58572,,16.029,1.43,162.0933,0.51,0.0,,,6380.0,1.31,1.41
WASP-103 b,1,1,1,Transit,2014,0.925542,0.01985,17.127,1.528,473.547,1.49,,2508,F8 V,6110.0,1.44,1.22
WASP-104 b,1,2,1,Transit,2014,1.7554137,0.02918,12.745,1.137,404.263,1.272,0.0,1516,G8,5475.0,0.96,1.08
WASP-105 b,1,1,1,Transit,2017,7.87288,0.075,10.761,0.96,572.094,1.8,0.0,900,K2,5070.0,0.9,0.89
WASP-106 b,1,1,1,Transit,2014,9.28971,,11.433,1.02,514.8846,1.62,0.0,,,6055.0,1.31,0.93
WASP-107 b,1,1,2,Transit,2017,5.7214742,,,,30.5,0.096,0.06,,,4425.0,0.67,0.68
WASP-107 c,1,1,2,Radial Velocity,2020,1088.0,,,,,,0.28,,,4425.0,0.67,0.68
WASP-11 b,1,3,1,Transit,2008,3.72247,,12.442,1.11,251.0857,0.79,0.0,,,4800.0,0.89,1.42
WASP-110 b,1,1,1,Transit,2021,3.77840121,,13.877,1.238,162.09249,0.51,0.0,,G9,5400.0,,
WASP-113 b,1,1,1,Transit,2016,4.54216875,0.05885,15.793,1.409,150.96925,0.475,0.0,1496,G1,5890.0,1.61,1.32
WASP-114 b,1,2,1,Transit,2016,1.5487743,0.02851,15.009,1.339,562.24127,1.769,0.012,2043,G0,5940.0,1.43,1.29
WASP-117 b,1,1,1,Transit,2014,10.02165,,11.882,1.06,95.349,0.3,0.3,,,6040.0,1.22,1.29
WASP-118 b,1,1,1,Transit,2016,4.0460435,0.05453,16.141,1.44,163.36462,0.514,0.0,1729,F6,6410.0,1.7,1.32
WASP-119 b,1,1,1,Transit,2016,2.49979,0.0363,15.693,1.4,390.9309,1.23,0.058,1600,G5,5650.0,1.2,1.02
WASP-12 b,1,3,1,Transit,2008,1.09142,0.0232,21.712,1.937,465.62095,1.465,,2593,,6360.0,1.66,1.43
WASP-120 b,1,1,1,Transit,2016,3.6112706,0.0514,16.511,1.473,1541.4755,4.85,0.057,1880,F5,6450.0,1.87,1.39
WASP-121 b,1,1,1,Transit,2016,1.27492504,0.02596,19.649,1.753,367.72747,1.157,0.0,,,,1.46,1.36
WASP-123 b,1,2,1,Transit,2016,2.9776412,0.04263,14.773,1.318,285.72917,0.899,0.0,1520,G5,5740.0,1.28,1.17
WASP-124 b,1,1,1,Transit,2016,3.37265,0.0449,13.899,1.24,190.698,0.6,0.017,1400,F9,6050.0,1.02,1.07
WASP-126 b,1,1,2,Transit,2016,3.28883,,,,90.3,0.28411,,,,5800.0,1.27,1.12
WASP-126 c,1,1,2,Transit Timing Variations,2019,7.63,,,,64.2,0.20199,0.05,,,5800.0,1.27,1.12
WASP-127 b,1,2,1,Transit,2016,4.17806203,0.0484,14.695,1.311,52.3466,0.1647,0.0,,,,1.33,0.95
WASP-129 b,1,2,1,Transit,2016,5.748145,0.0628,10.424,0.93,317.83,1.0,0.096,1100,G1,5900.0,0.9,1.0
WASP-13 b,1,1,1,Transit,2009,4.35301,,13.675,1.22,114.4188,0.36,0.0,,,5950.0,1.37,0.72
WASP-130 b,1,1,1,Transit,2016,11.55098,0.1012,9.976,0.89,390.9309,1.23,0.0,833,G6,5625.0,0.96,1.04
WASP-131 b,1,1,1,Transit,2016,5.322023,0.0607,13.675,1.22,85.8141,0.27,0.0,1460,G0,6030.0,1.53,1.06
WASP-132 b,1,1,2,Transit,2016,7.133514,0.067,10.05,0.897,,,0.07,,K4,4714.0,0.75,0.78
WASP-132 c,1,1,2,Transit,2022,1.011534,0.0182,1.85,0.165,37.35,0.11752,0.13,,K4,4714.0,0.75,0.78
WASP-133 b,1,1,1,Transit,2016,2.176423,0.0345,13.563,1.21,368.6828,1.16,0.17,1790,G4,5700.0,1.44,1.16
WASP-135 b,1,1,1,Transit,2015,1.4013794,0.0243,14.572,1.3,603.877,1.9,0.0,,G5 V,5675.0,0.96,0.98
WASP-136 b,1,1,1,Transit,2016,5.215357,0.0661,15.468,1.38,479.9233,1.51,,1742,,6260.0,2.21,1.41
WASP-138 b,1,1,1,Transit,2016,3.634433,0.0494,12.218,1.09,387.7526,1.22,,1590,,6272.0,1.36,1.22
WASP-139 b,1,2,1,Transit,2016,5.924262,0.062,8.967,0.8,37.18611,0.117,0.0,910,K0,5310.0,0.8,0.92
WASP-14 b,1,3,1,Transit,2008,2.24375,,15.468,1.38,2809.6172,8.84,0.09,,,6475.0,1.4,1.62
WASP-140 b,1,2,1,Transit,2016,2.2359835,0.0323,16.141,1.44,775.5052,2.44,0.047,1320,K0,5260.0,0.87,0.9
WASP-141 b,1,1,1,Transit,2016,3.310651,0.0469,13.563,1.21,854.9627,2.69,0.0,1540,F9,5900.0,1.37,1.25
WASP-142 b,1,1,1,Transit,2016,2.052868,0.0347,17.15,1.53,266.9772,0.84,0.0,2000,F8,6010.0,1.64,1.33
WASP-144 b,1,1,1,Transit,2018,2.2783152,0.0316,9.528,0.85,139.8452,0.44,0.0,1260,K2 V,5200.0,0.81,0.81
WASP-145 A b,1,2,1,Transit,2018,1.7690381,0.0261,10.088,0.9,282.8687,0.89,0.0,1200,K2 V,4900.0,0.68,0.76
WASP-147 b,1,1,1,Transit,2018,4.60273,0.0549,12.498,1.115,87.40325,0.275,0.0,1404,G4,5702.0,1.43,1.04
WASP-148 b,1,1,2,Transit,2020,8.803809,0.08215,8.474,0.756,91.21675,0.287,0.208,,,5555.0,0.91,0.95
WASP-148 c,1,1,2,Radial Velocity,2020,34.524,0.2044,,,124.58874,0.392,0.1809,,,5555.0,0.91,0.95
WASP-15 b,1,1,1,Transit,2009,3.7521,,15.805,1.41,171.6282,0.54,0.0,,,6300.0,1.48,1.18
WASP-150 b,1,1,1,Transit,2020,5.644207,0.0694,11.994,1.07,2688.8418,8.46,0.3775,1460,F8,6218.0,1.65,1.39
WASP-151 b,1,1,1,Transit,2017,4.5334775,0.055,13.305,1.187,100.43378,0.316,0.0,1312,,,1.18,1.08
WASP-153 b,1,1,1,Transit,2017,3.332609,0.048,17.374,1.55,123.9537,0.39,0.009,1700,G0,5914.0,1.73,1.34
WASP-156 b,1,1,1,Transit,2017,3.8361623,0.0458,6.028,0.538,41.8,0.13152,0.0,934,,4987.0,0.83,0.87
WASP-157 b,1,1,1,Transit,2016,3.951623,0.0499,11.19,0.998,,,,1193,,5772.0,1.1,1.06
WASP-158 b,1,1,1,Transit,2018,3.656333,0.0517,11.994,1.07,886.7457,2.79,0.0,1590,F6 V,6350.0,1.39,1.38
WASP-159 b,1,1,1,Transit,2018,3.840401,0.0538,15.468,1.38,174.8065,0.55,0.0,1850,F9,6120.0,2.11,1.41
WASP-16 b,1,1,1,Transit,2009,3.1186,,13.675,1.22,394.1092,1.24,0.0,,,5700.0,1.14,1.78
WASP-160 B b,1,2,1,Transit,2018,3.7684952,0.0452,12.218,1.09,88.35674,0.278,0.0,1119,K0 V,5298.0,0.87,0.87
WASP-161 b,1,1,1,Transit,2018,5.4060425,0.0673,12.812,1.143,791.3967,2.49,,1557,,6400.0,1.71,1.39
WASP-162 b,1,1,1,Transit,2018,9.62468,0.0871,11.209,1.0,1652.716,5.2,0.434,910,K0,5300.0,1.11,0.95
WASP-163 b,1,1,1,Transit,2018,1.6096884,0.0266,13.473,1.202,594.3421,1.87,,1638,,5500.0,1.01,0.97
WASP-164 b,1,1,1,Transit,2018,1.7771255,0.02818,12.644,1.128,676.9779,2.13,0.0,1610,G2 V,5806.0,0.93,0.95
WASP-165 b,1,1,1,Transit,2018,3.465509,0.04823,14.123,1.26,209.13214,0.658,0.0,1624,G6,5599.0,1.75,1.25
WASP-166 b,1,1,1,Transit,2019,5.44354,0.0641,7.062,0.63,32.10083,0.101,0.0,1270,F9 V,6050.0,1.22,1.19
WASP-167 b,1,1,1,Transit,2017,2.0219596,0.0365,17.71,1.58,2542.64,8.0,,2329,F1 V,7000.0,1.79,1.59
WASP-168 b,1,2,1,Transit,2018,4.153658,0.0519,16.814,1.5,133.4886,0.42,0.0,1340,F9 V,6000.0,1.12,1.08
WASP-169 b,1,1,1,Transit,2019,5.6114118,0.0681,14.617,1.304,178.30263,0.561,0.0,1604,F8,6110.0,2.01,1.34
WASP-17 b,1,1,1,Transit,2009,3.73543,,20.961,1.87,247.9074,0.78,0.0,,,6550.0,1.49,2.28
WASP-170 b,1,1,1,Transit,2018,2.34478022,0.0337,12.285,1.096,508.528,1.6,,1422,,5600.0,0.94,0.93
WASP-171 b,1,1,1,Transit,2019,3.8186244,0.0504,10.985,0.98,344.52772,1.084,0.0,1642,G0,5965.0,1.64,1.17
WASP-172 b,1,1,1,Transit,2018,5.477433,0.0694,17.598,1.57,149.3801,0.47,0.0,1740,F1 V,6900.0,1.91,1.49
WASP-173 A b,1,2,1,Transit,2018,1.38665318,0.0248,13.451,1.2,1172.7927,3.69,0.0,1880,G3,5800.0,1.11,1.05
WASP-174 b,1,1,1,Transit,2018,4.2337005,0.05503,16.107,1.437,104.88337,0.33,0.0,1528,,6399.0,1.35,1.24
WASP-175 b,1,1,1,Transit,2019,3.0652907,0.04403,13.54,1.208,314.6517,0.99,0.0,1571,F7,6229.0,1.2,1.21
WASP-176 b,1,1,1,Transit,2020,3.899052,0.0535,16.87,1.505,271.74465,0.855,0.0,1721,F9,5941.0,1.93,1.34
WASP-177 b,1,1,1,Transit,2019,3.071722,0.03957,17.71,1.58,161.45764,0.508,,1142,K2,5017.0,0.89,0.88
WASP-178 b,1,1,1,Transit,2019,3.3448285,0.0558,20.288,1.81,527.5978,1.66,0.0,2470,A1 IV-V,9360.0,1.67,2.07
WASP-18 b,1,2,2,Transit,2009,0.94145223,0.02024,13.899,1.24,3241.84975,10.2,0.0051,2429,,6432.0,1.32,1.29
WASP-18 c,1,2,2,Transit Timing Variations,2019,2.1558,0.035,,,55.2,0.17368,0.015,,,6400.0,1.23,1.22
WASP-180 A b,1,2,1,Transit,2019,3.409264,0.048,13.899,1.24,286.047,0.9,0.0,1540,F7 V,6600.0,1.19,1.3
WASP-181 b,1,1,1,Transit,2019,4.5195064,0.05427,13.271,1.184,95.03117,0.299,,1186,G2,5839.0,0.96,1.04
WASP-182 b,1,1,1,Transit,2019,3.3769848,0.0451,9.528,0.85,47.03884,0.148,0.0,1479,G5,5638.0,1.34,1.08
WASP-183 b,1,1,1,Transit,2019,4.1117771,0.04632,16.477,1.47,159.55066,0.502,,1111,G9,5313.0,0.87,0.78
WASP-184 b,1,1,1,Transit,2019,5.1817,0.0627,14.908,1.33,181.1631,0.57,0.0,1480,G0 V,6000.0,1.65,1.23
WASP-185 b,1,1,1,Transit,2019,9.38755,0.0904,14.011,1.25,311.4734,0.98,0.24,1160,G0 V,5900.0,1.5,1.12
WASP-186 b,1,1,1,Transit,2020,5.026799,0.06,12.442,1.11,1341.2426,4.22,0.33,,F,6361.0,1.47,1.22
WASP-187 b,1,1,1,Transit,2020,5.147878,0.0653,18.383,1.64,254.264,0.8,0.0,,F,6150.0,2.83,1.54
WASP-189 b,1,1,1,Transit,2020,2.724033,0.05053,18.147,1.619,632.47853,1.99,0.0,3353,,8000.0,2.36,2.03
WASP-19 b,1,1,1,Transit,2009,0.78883852,0.01652,15.861,1.415,366.77398,1.154,0.0126,2113,,5616.0,1.01,0.96
WASP-190 b,1,1,1,Transit,2019,5.367753,0.0663,12.89,1.15,317.83,1.0,0.0,1500,F6 IV-V,6400.0,1.6,1.35
WASP-192 b,1,1,1,Transit,2019,2.8786765,0.0408,13.787,1.23,731.009,2.3,0.0,1620,G0 V,5910.0,1.32,1.09
WASP-193 b,1,1,1,Transit,2023,6.2463345,0.0676,16.41,1.464,44.17815,0.139,0.056,1254,F9,6078.0,1.24,1.06
WASP-2 b,1,2,1,Transit,2007,2.152175,0.03144,12.117,1.081,295.89973,0.931,,1311,,5180.0,0.87,0.9
WASP-20 b,1,2,1,Transit,2015,4.8996284,0.06,16.388,1.462,98.841,0.311,0.0,1379,F9,5940.0,1.39,1.2
WASP-21 b,1,1,1,Transit,2010,4.322482,0.052,11.99,1.07,95.345,0.3,0.0,,G3 V,,,
WASP-22 b,1,1,1,Transit,2010,3.53269,,13.787,1.23,212.9461,0.67,0.02,,,6000.0,1.24,1.46
WASP-23 b,1,1,1,Transit,2010,2.9444256,0.0376,10.783,0.962,280.95,0.884,0.062,,,5150.0,0.77,0.78
WASP-24 b,1,3,1,Transit,2010,2.34121,,15.468,1.38,394.1092,1.24,0.0,,,6075.0,1.42,1.43
WASP-25 b,1,1,1,Transit,2010,3.76483,,11.994,1.07,139.8452,0.44,0.0,,,5750.0,0.8,0.67
WASP-26 b,1,2,1,Transit,2010,2.7566,,13.563,1.21,270.1555,0.85,0.0,,,6034.0,1.22,0.86
WASP-28 b,1,1,1,Transit,2014,3.40883495,0.0442,13.664,1.219,282.54945,0.889,0.0,1456,,,1.08,0.99
